,conm,type,cik,date,path
9726,"Swift Run Capital Management, LLC",13F-HR,1595853,2020-08-13,https://www.sec.gov/Archives/edgar/data/1595853/0001595853-20-000005-index.htm
9727,Swiss National Bank,13F-HR,1582202,2020-08-05,https://www.sec.gov/Archives/edgar/data/1582202/0001582202-20-000003-index.htm
9728,"Switch, Inc.",10-Q,1710583,2020-08-10,https://www.sec.gov/Archives/edgar/data/1710583/0001710583-20-000029-index.htm
9729,Switchback Energy Acquisition Corp,10-Q,1777393,2020-08-13,https://www.sec.gov/Archives/edgar/data/1777393/0001213900-20-021940-index.htm
9730,Sycale Advisors (NY) LLC,13F-HR,1811522,2020-07-28,https://www.sec.gov/Archives/edgar/data/1811522/0001811522-20-000006-index.htm
9731,Symetra Investment Management Co,13F-HR,1811513,2020-08-13,https://www.sec.gov/Archives/edgar/data/1811513/0001811513-20-000010-index.htm
9732,"Symmetry Partners, LLC",13F-HR,1697493,2020-07-20,https://www.sec.gov/Archives/edgar/data/1697493/0001697493-20-000006-index.htm
9733,"Symphony Financial, Ltd. Co.",13F-HR,1800687,2020-07-08,https://www.sec.gov/Archives/edgar/data/1800687/0001754960-20-000040-index.htm
9734,"Synacor, Inc.",10-Q,1408278,2020-08-13,https://www.sec.gov/Archives/edgar/data/1408278/0001408278-20-000197-index.htm
9735,Synchrony Financial,10-Q,1601712,2020-07-23,https://www.sec.gov/Archives/edgar/data/1601712/0001601712-20-000204-index.htm
9736,Syndax Pharmaceuticals Inc,10-Q,1395937,2020-08-06,https://www.sec.gov/Archives/edgar/data/1395937/0001564590-20-037777-index.htm
9737,"Syndicated Resorts Association,Inc.",10-Q,1723177,2020-07-28,https://www.sec.gov/Archives/edgar/data/1723177/0001493152-20-014068-index.htm
9738,"Syneos Health, Inc.",10-Q,1610950,2020-08-06,https://www.sec.gov/Archives/edgar/data/1610950/0001564590-20-037002-index.htm
9739,Synergy Empire Ltd,10-K,1766267,2020-08-03,https://www.sec.gov/Archives/edgar/data/1766267/0001493152-20-014434-index.htm
9740,Synergy Empire Ltd,10-Q,1766267,2020-08-14,https://www.sec.gov/Archives/edgar/data/1766267/0001493152-20-015640-index.htm
9741,"Syntal Capital Partners, LLC",13F-HR,1608179,2020-08-14,https://www.sec.gov/Archives/edgar/data/1608179/0001608179-20-000003-index.htm
9742,"Synthetic Biologics, Inc.",10-Q,894158,2020-08-06,https://www.sec.gov/Archives/edgar/data/894158/0001104659-20-091503-index.htm
9743,"Synthetic Biologics, Inc.",DEF 14A,894158,2020-08-04,https://www.sec.gov/Archives/edgar/data/894158/0001104659-20-090343-index.htm
9744,"Syros Pharmaceuticals, Inc.",10-Q,1556263,2020-08-06,https://www.sec.gov/Archives/edgar/data/1556263/0001564590-20-037228-index.htm
9745,"Sysorex, Inc.",10-Q,1737372,2020-08-14,https://www.sec.gov/Archives/edgar/data/1737372/0001213900-20-022246-index.htm
9746,"T-Mobile US, Inc.",10-Q,1283699,2020-08-06,https://www.sec.gov/Archives/edgar/data/1283699/0001283699-20-000165-index.htm
9747,"T-Mobile US, Inc.",10-Q/A,1283699,2020-08-10,https://www.sec.gov/Archives/edgar/data/1283699/0001193125-20-214220-index.htm
9748,"T2 Biosystems, Inc.",10-Q,1492674,2020-08-12,https://www.sec.gov/Archives/edgar/data/1492674/0001564590-20-039633-index.htm
9749,TABLE TRAC INC,10-Q,1090396,2020-08-12,https://www.sec.gov/Archives/edgar/data/1090396/0001437749-20-017685-index.htm
9750,TACTILE SYSTEMS TECHNOLOGY INC,10-Q,1027838,2020-08-03,https://www.sec.gov/Archives/edgar/data/1027838/0001558370-20-009007-index.htm
9751,TAILORED BRANDS INC,10-Q,884217,2020-07-27,https://www.sec.gov/Archives/edgar/data/884217/0001558370-20-008431-index.htm
9752,TAITRON COMPONENTS INC,10-Q,942126,2020-08-14,https://www.sec.gov/Archives/edgar/data/942126/0001185185-20-001185-index.htm
9753,TAIYO LIFE INSURANCE CO,13F-HR,1254890,2020-08-05,https://www.sec.gov/Archives/edgar/data/1254890/0001254890-20-000005-index.htm
9754,TAKE TWO INTERACTIVE SOFTWARE INC,10-Q,946581,2020-08-04,https://www.sec.gov/Archives/edgar/data/946581/0001628280-20-011493-index.htm
9755,TAKE TWO INTERACTIVE SOFTWARE INC,DEF 14A,946581,2020-07-24,https://www.sec.gov/Archives/edgar/data/946581/0001193125-20-198591-index.htm
9756,TALOS ENERGY INC.,10-Q,1724965,2020-08-06,https://www.sec.gov/Archives/edgar/data/1724965/0001564590-20-037044-index.htm
9757,TAMPA ELECTRIC CO,10-Q,96271,2020-08-12,https://www.sec.gov/Archives/edgar/data/96271/0001564590-20-039394-index.htm
9758,TANDEM CAPITAL MANAGEMENT CORP /ADV,13F-HR,873759,2020-08-13,https://www.sec.gov/Archives/edgar/data/873759/0000873759-20-000007-index.htm
9759,TANDEM DIABETES CARE INC,10-Q,1438133,2020-07-30,https://www.sec.gov/Archives/edgar/data/1438133/0001438133-20-000114-index.htm
9760,TANG CAPITAL MANAGEMENT LLC,13F-HR,1232621,2020-08-14,https://www.sec.gov/Archives/edgar/data/1232621/0001214659-20-007161-index.htm
9761,TANG KEVIN C,13F-HR,1178579,2020-08-14,https://www.sec.gov/Archives/edgar/data/1178579/0001214659-20-007160-index.htm
9762,"TANGER FACTORY OUTLET CENTERS, INC",10-Q,899715,2020-08-10,https://www.sec.gov/Archives/edgar/data/899715/0000899715-20-000132-index.htm
9763,TANGER PROPERTIES LTD PARTNERSHIP /NC/,10-Q,1004036,2020-08-10,https://www.sec.gov/Archives/edgar/data/1004036/0000899715-20-000132-index.htm
9764,"TAP Consulting, LLC",13F-HR,1748930,2020-08-11,https://www.sec.gov/Archives/edgar/data/1748930/0001085146-20-002094-index.htm
9765,"TAPESTRY, INC.",10-K,1116132,2020-08-13,https://www.sec.gov/Archives/edgar/data/1116132/0001116132-20-000022-index.htm
9766,TAUBMAN CENTERS INC,10-Q,890319,2020-08-10,https://www.sec.gov/Archives/edgar/data/890319/0000890319-20-000091-index.htm
9767,TAUBMAN CENTERS INC,DEF 14A,890319,2020-07-02,https://www.sec.gov/Archives/edgar/data/890319/0000890319-20-000085-index.htm
9768,"TAURIGA SCIENCES, INC.",10-Q,1142790,2020-08-14,https://www.sec.gov/Archives/edgar/data/1142790/0001493152-20-015776-index.htm
9769,"TAURUS ASSET MANAGEMENT, LLC",13F-HR,1317209,2020-08-14,https://www.sec.gov/Archives/edgar/data/1317209/0001172661-20-001808-index.htm
9770,TAUTACHROME INC.,10-Q,1389067,2020-08-12,https://www.sec.gov/Archives/edgar/data/1389067/0001477932-20-004757-index.htm
9771,TAYLOR DEVICES INC,10-K,96536,2020-08-07,https://www.sec.gov/Archives/edgar/data/96536/0000096536-20-000013-index.htm
9772,TB Alternative Assets Ltd.,13F-HR,1483503,2020-07-22,https://www.sec.gov/Archives/edgar/data/1483503/0000950123-20-007084-index.htm
9773,"TBH Global Asset Management, LLC",13F-HR,1787125,2020-07-23,https://www.sec.gov/Archives/edgar/data/1787125/0001085146-20-001872-index.htm
9774,TC PIPELINES LP,10-Q,1075607,2020-08-05,https://www.sec.gov/Archives/edgar/data/1075607/0001628280-20-011746-index.htm
9775,TCF FINANCIAL CORP,10-Q,19612,2020-08-10,https://www.sec.gov/Archives/edgar/data/19612/0000019612-20-000177-index.htm
9776,TCF National Bank,13F-HR,1790153,2020-08-05,https://www.sec.gov/Archives/edgar/data/1790153/0001790153-20-000019-index.htm
9777,"TCG Advisors, LP",13F-HR,1632539,2020-08-14,https://www.sec.gov/Archives/edgar/data/1632539/0001420506-20-000922-index.htm
9778,"TCG BDC II, Inc.",10-Q,1702510,2020-08-11,https://www.sec.gov/Archives/edgar/data/1702510/0001702510-20-000043-index.htm
9779,"TCG BDC, INC.",10-Q,1544206,2020-08-05,https://www.sec.gov/Archives/edgar/data/1544206/0001544206-20-000060-index.htm
9780,"TCG BDC, INC.",DEF 14A,1544206,2020-08-06,https://www.sec.gov/Archives/edgar/data/1544206/0001544206-20-000063-index.htm
9781,TCI Fund Management Ltd,13F-HR,1647251,2020-08-14,https://www.sec.gov/Archives/edgar/data/1647251/0001647251-20-000006-index.htm
9782,"TCI Wealth Advisors, Inc.",13F-HR,1583751,2020-07-20,https://www.sec.gov/Archives/edgar/data/1583751/0001583751-20-000003-index.htm
9783,TCR2 THERAPEUTICS INC.,10-Q,1750019,2020-08-12,https://www.sec.gov/Archives/edgar/data/1750019/0001564590-20-039480-index.htm
9784,TCR2 THERAPEUTICS INC.,DEF 14A,1750019,2020-08-14,https://www.sec.gov/Archives/edgar/data/1750019/0001193125-20-220330-index.htm
9785,"TCTC Holdings, LLC",13F-HR,1483870,2020-08-12,https://www.sec.gov/Archives/edgar/data/1483870/0001483870-20-000004-index.htm
9786,TCW Direct Lending LLC,10-Q,1603480,2020-08-10,https://www.sec.gov/Archives/edgar/data/1603480/0001193125-20-214890-index.htm
9787,TCW Direct Lending VII LLC,10-Q,1715933,2020-08-10,https://www.sec.gov/Archives/edgar/data/1715933/0001193125-20-214892-index.htm
9788,TCW GROUP INC,13F-HR,850401,2020-08-05,https://www.sec.gov/Archives/edgar/data/850401/0000850401-20-000016-index.htm
9789,TCW STRATEGIC INCOME FUND INC,DEF 14A,809559,2020-08-03,https://www.sec.gov/Archives/edgar/data/809559/0001193125-20-207931-index.htm
9790,TD AMERITRADE HOLDING CORP,10-Q,1173431,2020-08-06,https://www.sec.gov/Archives/edgar/data/1173431/0001173431-20-000098-index.htm
9791,"TD AMERITRADE INVESTMENT MANAGEMENT, LLC",13F-HR,1461539,2020-08-14,https://www.sec.gov/Archives/edgar/data/1461539/0001461539-20-000009-index.htm
9792,TD ASSET MANAGEMENT INC,13F-HR,1056053,2020-08-13,https://www.sec.gov/Archives/edgar/data/1056053/0000950123-20-008620-index.htm
9793,TD Capital Management LLC,13F-HR,1483824,2020-08-13,https://www.sec.gov/Archives/edgar/data/1483824/0001483824-20-000004-index.htm
9794,"TD Holdings, Inc.",10-Q,1556266,2020-08-14,https://www.sec.gov/Archives/edgar/data/1556266/0001213900-20-022303-index.htm
9795,TDAM USA INC.,13F-HR,1115941,2020-08-13,https://www.sec.gov/Archives/edgar/data/1115941/0000950123-20-008589-index.htm
9796,TE Connectivity Ltd.,10-Q,1385157,2020-07-30,https://www.sec.gov/Archives/edgar/data/1385157/0001558370-20-008757-index.htm
9797,TEACHER RETIREMENT SYSTEM OF TEXAS,13F-HR,796848,2020-08-11,https://www.sec.gov/Archives/edgar/data/796848/0000796848-20-000009-index.htm
9798,TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA,13F-HR,315038,2020-08-10,https://www.sec.gov/Archives/edgar/data/315038/0001628280-20-012327-index.htm
9799,TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,13F-HR,714142,2020-07-16,https://www.sec.gov/Archives/edgar/data/714142/0000714142-20-000002-index.htm
9800,TEALWOOD ASSET MANAGEMENT INC,13F-HR,1164062,2020-08-03,https://www.sec.gov/Archives/edgar/data/1164062/0001580642-20-002851-index.htm
9801,"TEAM 360 SPORTS, INC.",10-Q,1700357,2020-08-13,https://www.sec.gov/Archives/edgar/data/1700357/0001262463-20-000315-index.htm
9802,TEAM INC,10-Q,318833,2020-08-07,https://www.sec.gov/Archives/edgar/data/318833/0000318833-20-000064-index.htm
9803,TECHNICAL COMMUNICATIONS CORP,10-Q,96699,2020-08-11,https://www.sec.gov/Archives/edgar/data/96699/0001171843-20-005828-index.htm
9804,TECHPRECISION CORP,10-Q,1328792,2020-08-13,https://www.sec.gov/Archives/edgar/data/1328792/0001104659-20-094702-index.htm
9805,TECHPRECISION CORP,DEF 14A,1328792,2020-07-28,https://www.sec.gov/Archives/edgar/data/1328792/0001104659-20-087315-index.htm
9806,TECOGEN INC.,10-Q,1537435,2020-08-13,https://www.sec.gov/Archives/edgar/data/1537435/0001537435-20-000114-index.htm
9807,"TEGEAN CAPITAL MANAGEMENT, LLC",13F-HR,1536063,2020-08-14,https://www.sec.gov/Archives/edgar/data/1536063/0000919574-20-005253-index.htm
9808,TEGNA INC,10-Q,39899,2020-08-10,https://www.sec.gov/Archives/edgar/data/39899/0000039899-20-000033-index.htm
9809,TEJON RANCH CO,10-Q,96869,2020-08-05,https://www.sec.gov/Archives/edgar/data/96869/0000096869-20-000013-index.htm
9810,"TELA Bio, Inc.",10-Q,1561921,2020-08-13,https://www.sec.gov/Archives/edgar/data/1561921/0001558370-20-010570-index.htm
9811,TELEDYNE TECHNOLOGIES INC,10-Q,1094285,2020-07-23,https://www.sec.gov/Archives/edgar/data/1094285/0001094285-20-000139-index.htm
9812,TELEFLEX INC,10-Q,96943,2020-07-30,https://www.sec.gov/Archives/edgar/data/96943/0000096943-20-000097-index.htm
9813,"TELEMUS CAPITAL, LLC",13F-HR,1590491,2020-07-17,https://www.sec.gov/Archives/edgar/data/1590491/0001590491-20-000006-index.htm
9814,TELEPHONE & DATA SYSTEMS INC /DE/,10-Q,1051512,2020-08-06,https://www.sec.gov/Archives/edgar/data/1051512/0001051512-20-000059-index.htm
9815,TELKONET INC,10-Q,1094084,2020-08-14,https://www.sec.gov/Archives/edgar/data/1094084/0001683168-20-002700-index.htm
9816,TELLURIAN INC. /DE/,10-Q,61398,2020-08-05,https://www.sec.gov/Archives/edgar/data/61398/0000061398-20-000020-index.htm
9817,TELOS CORP,10-Q,320121,2020-08-13,https://www.sec.gov/Archives/edgar/data/320121/0000320121-20-000025-index.htm
9818,TEMIR CORP.,10-Q,1685237,2020-07-20,https://www.sec.gov/Archives/edgar/data/1685237/0001213900-20-017896-index.htm
9819,TEMIR CORP.,NT 10-Q,1685237,2020-07-15,https://www.sec.gov/Archives/edgar/data/1685237/0001213900-20-017513-index.htm
9820,TEMPLETON DEVELOPING MARKETS TRUST,DEF 14A,878087,2020-07-09,https://www.sec.gov/Archives/edgar/data/878087/0000878087-20-000032-index.htm
9821,"TEMPUR SEALY INTERNATIONAL, INC.",10-Q,1206264,2020-08-06,https://www.sec.gov/Archives/edgar/data/1206264/0001206264-20-000198-index.htm
9822,"TENAX THERAPEUTICS, INC.",10-Q,34956,2020-08-14,https://www.sec.gov/Archives/edgar/data/34956/0001654954-20-009183-index.htm
9823,TENET HEALTHCARE CORP,10-Q,70318,2020-08-03,https://www.sec.gov/Archives/edgar/data/70318/0000070318-20-000036-index.htm
9824,TENGASCO INC,10-Q,1001614,2020-08-13,https://www.sec.gov/Archives/edgar/data/1001614/0001140361-20-018340-index.htm
9825,TENNANT CO,10-Q,97134,2020-07-30,https://www.sec.gov/Archives/edgar/data/97134/0000097134-20-000036-index.htm
9826,TENNECO INC,10-Q,1024725,2020-08-06,https://www.sec.gov/Archives/edgar/data/1024725/0001024725-20-000009-index.htm
9827,"TENOR CAPITAL MANAGEMENT Co., L.P.",13F-HR,1346554,2020-08-14,https://www.sec.gov/Archives/edgar/data/1346554/0001493152-20-015910-index.htm
9828,TEO FOODS INC,10-Q,1612188,2020-07-06,https://www.sec.gov/Archives/edgar/data/1612188/0001079973-20-000575-index.htm
9829,TEO FOODS INC,NT 10-Q,1612188,2020-08-14,https://www.sec.gov/Archives/edgar/data/1612188/0001079973-20-000688-index.htm
9830,TERADATA CORP /DE/,10-Q,816761,2020-08-10,https://www.sec.gov/Archives/edgar/data/816761/0000816761-20-000028-index.htm
9831,"TERADYNE, INC",10-Q,97210,2020-08-03,https://www.sec.gov/Archives/edgar/data/97210/0001193125-20-207892-index.htm
9832,TEREX CORP,10-Q,97216,2020-08-03,https://www.sec.gov/Archives/edgar/data/97216/0000097216-20-000210-index.htm
9833,"TERRIL BROTHERS, INC.",13F-HR,314169,2020-08-04,https://www.sec.gov/Archives/edgar/data/314169/0001376474-20-000177-index.htm
9834,TESSCO TECHNOLOGIES INC,10-Q,927355,2020-08-06,https://www.sec.gov/Archives/edgar/data/927355/0001558370-20-009694-index.htm
9835,TETRA TECH INC,10-Q,831641,2020-07-31,https://www.sec.gov/Archives/edgar/data/831641/0000831641-20-000064-index.htm
9836,TETRA TECHNOLOGIES INC,10-Q,844965,2020-08-07,https://www.sec.gov/Archives/edgar/data/844965/0000844965-20-000011-index.htm
9837,TEVA PHARMACEUTICAL INDUSTRIES LTD,10-Q,818686,2020-08-05,https://www.sec.gov/Archives/edgar/data/818686/0001193125-20-210627-index.htm
9838,TEXAS CAPITAL BANCSHARES INC/TX,10-Q,1077428,2020-07-24,https://www.sec.gov/Archives/edgar/data/1077428/0001077428-20-000098-index.htm
9839,TEXAS CAPITAL BANCSHARES INC/TX,13F-HR,1077428,2020-08-03,https://www.sec.gov/Archives/edgar/data/1077428/0001077428-20-000100-index.htm
9840,TEXAS INSTRUMENTS INC,10-Q,97476,2020-07-22,https://www.sec.gov/Archives/edgar/data/97476/0000097476-20-000026-index.htm
9841,TEXAS NEW MEXICO POWER CO,10-Q,22767,2020-07-31,https://www.sec.gov/Archives/edgar/data/22767/0001108426-20-000060-index.htm
9842,TEXAS PACIFIC LAND TRUST,10-Q,97517,2020-08-06,https://www.sec.gov/Archives/edgar/data/97517/0000097517-20-000045-index.htm
9843,TEXAS PERMANENT SCHOOL FUND,13F-HR,1223779,2020-08-04,https://www.sec.gov/Archives/edgar/data/1223779/0001223779-20-000004-index.htm
9844,TEXAS TREASURY SAFEKEEPING TRUST CO,13F-HR,1176347,2020-08-07,https://www.sec.gov/Archives/edgar/data/1176347/0001176347-20-000003-index.htm
9845,TEXTRON INC,10-Q,217346,2020-07-31,https://www.sec.gov/Archives/edgar/data/217346/0001104659-20-088960-index.htm
9846,"TFF Pharmaceuticals, Inc.",10-Q,1733413,2020-08-13,https://www.sec.gov/Archives/edgar/data/1733413/0001213900-20-021865-index.htm
9847,TFG Advisers LLC,13F-HR,1806473,2020-08-04,https://www.sec.gov/Archives/edgar/data/1806473/0001606587-20-000820-index.htm
9848,"TFO-TDC, LLC",13F-HR,1698750,2020-07-17,https://www.sec.gov/Archives/edgar/data/1698750/0001698750-20-000005-index.htm
9849,TFS Financial CORP,10-Q,1381668,2020-08-07,https://www.sec.gov/Archives/edgar/data/1381668/0001381668-20-000069-index.htm
9850,"TG THERAPEUTICS, INC.",10-Q,1001316,2020-08-10,https://www.sec.gov/Archives/edgar/data/1001316/0001558370-20-010225-index.htm
9851,TGS International Ltd.,10-Q,1701859,2020-08-06,https://www.sec.gov/Archives/edgar/data/1701859/0001640334-20-001972-index.htm
9852,THAMES CAPITAL MANAGEMENT LLC,13F-HR,1714267,2020-08-12,https://www.sec.gov/Archives/edgar/data/1714267/0001714267-20-000003-index.htm
9853,THB ASSET MANAGEMENT,13F-HR,1057439,2020-08-10,https://www.sec.gov/Archives/edgar/data/1057439/0001057439-20-000011-index.htm
9854,THEGLOBE COM INC,10-Q,1066684,2020-08-07,https://www.sec.gov/Archives/edgar/data/1066684/0001104659-20-091925-index.htm
9855,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",10-Q,1419051,2020-07-06,https://www.sec.gov/Archives/edgar/data/1419051/0001078782-20-000527-index.htm
9856,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",10-Q/A,1419051,2020-07-09,https://www.sec.gov/Archives/edgar/data/1419051/0001078782-20-000532-index.htm
9857,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",NT 10-Q,1419051,2020-08-14,https://www.sec.gov/Archives/edgar/data/1419051/0001078782-20-000647-index.htm
9858,THERMO FISHER SCIENTIFIC INC.,10-Q,97745,2020-07-31,https://www.sec.gov/Archives/edgar/data/97745/0000097745-20-000038-index.htm
9859,THIRD AVENUE MANAGEMENT LLC,13F-HR,1099281,2020-08-14,https://www.sec.gov/Archives/edgar/data/1099281/0001099281-20-000009-index.htm
9860,"THOMA BRAVO, L.P.",13F-HR,1450701,2020-08-13,https://www.sec.gov/Archives/edgar/data/1450701/0001450701-20-000006-index.htm
9861,THOMAS H LEE PARTNERS LP,13F-HR,1260945,2020-07-28,https://www.sec.gov/Archives/edgar/data/1260945/0001567619-20-013792-index.htm
9862,THOMAS STORY & SON LLC,13F-HR,1505207,2020-08-03,https://www.sec.gov/Archives/edgar/data/1505207/0001505207-20-000003-index.htm
9863,THOMAS WHITE INTERNATIONAL LTD,13F-HR,1092351,2020-08-12,https://www.sec.gov/Archives/edgar/data/1092351/0001092351-20-000007-index.htm
9864,"THOMPSON INVESTMENT MANAGEMENT, INC.",13F-HR,1277279,2020-07-23,https://www.sec.gov/Archives/edgar/data/1277279/0001277279-20-000006-index.htm
9865,THOMPSON SIEGEL & WALMSLEY LLC,13F-HR,1008322,2020-08-11,https://www.sec.gov/Archives/edgar/data/1008322/0001008322-20-000009-index.htm
9866,THORNBURG INVESTMENT MANAGEMENT INC,13F-HR,1145020,2020-08-07,https://www.sec.gov/Archives/edgar/data/1145020/0001567619-20-014505-index.htm
9867,"THOROUGHBRED FINANCIAL SERVICES, LLC",13F-HR,1091370,2020-07-20,https://www.sec.gov/Archives/edgar/data/1091370/0001091370-20-000003-index.htm
9868,THRIVENT FINANCIAL FOR LUTHERANS,13F-HR,314984,2020-08-12,https://www.sec.gov/Archives/edgar/data/314984/0000950123-20-008286-index.htm
9869,THUNDER MOUNTAIN GOLD INC,10-Q,711034,2020-08-10,https://www.sec.gov/Archives/edgar/data/711034/0001052918-20-000200-index.htm
9870,THUNDERBIRD PARTNERS LLP,13F-HR,1636974,2020-08-14,https://www.sec.gov/Archives/edgar/data/1636974/0000902664-20-003049-index.htm
9871,"TIAA ENDOWMENT & PHILANTHROPIC SERVICES, LLC",13F-HR,1735101,2020-08-10,https://www.sec.gov/Archives/edgar/data/1735101/0000930413-20-001973-index.htm
9872,TIAA REAL ESTATE ACCOUNT,10-Q,946155,2020-08-11,https://www.sec.gov/Archives/edgar/data/946155/0001628280-20-012408-index.htm
9873,"TIAA, FSB",13F-HR,1711615,2020-07-15,https://www.sec.gov/Archives/edgar/data/1711615/0000930413-20-001813-index.htm
9874,TIDEWATER INC,10-Q,98222,2020-07-30,https://www.sec.gov/Archives/edgar/data/98222/0001564590-20-034786-index.htm
9875,"TIEDEMANN ADVISORS, LLC",13F-HR,1483232,2020-08-05,https://www.sec.gov/Archives/edgar/data/1483232/0001085146-20-001999-index.htm
9876,"TIEMANN INVESTMENT ADVISORS, LLC",13F-HR,1575151,2020-08-13,https://www.sec.gov/Archives/edgar/data/1575151/0001575151-20-000006-index.htm
9877,TIFF ADVISORY SERVICES INC,13F-HR,1271347,2020-08-07,https://www.sec.gov/Archives/edgar/data/1271347/0001104659-20-091792-index.htm
9878,"TIG Advisors, LLC",13F-HR,1358253,2020-08-14,https://www.sec.gov/Archives/edgar/data/1358253/0000919574-20-005417-index.htm
9879,TIGER GLOBAL MANAGEMENT LLC,13F-HR,1167483,2020-08-14,https://www.sec.gov/Archives/edgar/data/1167483/0000919574-20-005337-index.htm
9880,TIGER MANAGEMENT L.L.C.,13F-HR,1027451,2020-08-14,https://www.sec.gov/Archives/edgar/data/1027451/0000919574-20-005252-index.htm
9881,"TILE SHOP HOLDINGS, INC.",10-Q,1552800,2020-08-06,https://www.sec.gov/Archives/edgar/data/1552800/0001552800-20-000020-index.htm
9882,TIMBERLAND BANCORP INC,10-Q,1046050,2020-08-05,https://www.sec.gov/Archives/edgar/data/1046050/0000939057-20-000316-index.htm
9883,TIMKEN CO,10-Q,98362,2020-08-03,https://www.sec.gov/Archives/edgar/data/98362/0000098362-20-000122-index.htm
9884,TIMUCUAN ASSET MANAGEMENT INC/FL,13F-HR,1034541,2020-08-07,https://www.sec.gov/Archives/edgar/data/1034541/0001034541-20-000003-index.htm
9885,TIPTREE INC.,10-Q,1393726,2020-08-05,https://www.sec.gov/Archives/edgar/data/1393726/0001393726-20-000200-index.htm
9886,TITAN INTERNATIONAL INC,10-Q,899751,2020-08-06,https://www.sec.gov/Archives/edgar/data/899751/0000899751-20-000061-index.htm
9887,TITAN PHARMACEUTICALS INC,10-Q,910267,2020-08-14,https://www.sec.gov/Archives/edgar/data/910267/0001104659-20-095091-index.htm
9888,"TIVITY HEALTH, INC.",10-Q,704415,2020-08-07,https://www.sec.gov/Archives/edgar/data/704415/0001564590-20-038169-index.htm
9889,TL Private Wealth,13F-HR,1802868,2020-07-28,https://www.sec.gov/Archives/edgar/data/1802868/0001802868-20-000003-index.htm
9890,"TLW Wealth Management, LLC",13F-HR,1767217,2020-08-05,https://www.sec.gov/Archives/edgar/data/1767217/0001767217-20-000005-index.htm
9891,TLWM,13F-HR,1732537,2020-08-07,https://www.sec.gov/Archives/edgar/data/1732537/0001085146-20-002055-index.htm
9892,TOCQUEVILLE ASSET MANAGEMENT L.P.,13F-HR,883961,2020-08-12,https://www.sec.gov/Archives/edgar/data/883961/0000919574-20-004980-index.htm
9893,TODD ASSET MANAGEMENT LLC,13F-HR,1071483,2020-08-06,https://www.sec.gov/Archives/edgar/data/1071483/0000909012-20-000111-index.htm
9894,TOEWS CORP /ADV,13F-HR,932000,2020-08-04,https://www.sec.gov/Archives/edgar/data/932000/0000932000-20-000006-index.htm
9895,TOFUTTI BRANDS INC,NT 10-Q,730349,2020-08-11,https://www.sec.gov/Archives/edgar/data/730349/0001493152-20-015239-index.htm
9896,"TOKIO MARINE & NICHIDO FIRE INSURANCE CO., LTD",13F-HR,98561,2020-08-14,https://www.sec.gov/Archives/edgar/data/98561/0001172661-20-001744-index.htm
9897,TOKIO MARINE ASSET MANAGEMENT CO LTD,13F-HR,1504169,2020-08-07,https://www.sec.gov/Archives/edgar/data/1504169/0001172661-20-001600-index.htm
9898,"TOMI Environmental Solutions, Inc.",10-Q,314227,2020-08-14,https://www.sec.gov/Archives/edgar/data/314227/0001654954-20-009104-index.htm
9899,TOMPKINS FINANCIAL CORP,10-Q,1005817,2020-08-10,https://www.sec.gov/Archives/edgar/data/1005817/0001005817-20-000009-index.htm
9900,TOMPKINS FINANCIAL CORP,13F-HR,1005817,2020-07-29,https://www.sec.gov/Archives/edgar/data/1005817/0001387131-20-006839-index.htm
9901,TOMS Capital Investment Management LP,13F-HR,1743937,2020-08-13,https://www.sec.gov/Archives/edgar/data/1743937/0000902664-20-003000-index.htm
9902,TOOTSIE ROLL INDUSTRIES INC,10-Q,98677,2020-08-07,https://www.sec.gov/Archives/edgar/data/98677/0001558370-20-009920-index.htm
9903,TORCHLIGHT ENERGY RESOURCES INC,10-Q,1431959,2020-08-10,https://www.sec.gov/Archives/edgar/data/1431959/0001199835-20-000194-index.htm
9904,TORONTO DOMINION BANK,13F-HR,947263,2020-08-10,https://www.sec.gov/Archives/edgar/data/947263/0001654954-20-008660-index.htm
9905,TOROTEL INC,10-K,98752,2020-07-28,https://www.sec.gov/Archives/edgar/data/98752/0001558370-20-008523-index.htm
9906,TORRAY LLC,13F-HR,98758,2020-08-03,https://www.sec.gov/Archives/edgar/data/98758/0000950123-20-007503-index.htm
9907,"TORTOISE CAPITAL ADVISORS, L.L.C.",13F-HR,1280965,2020-08-14,https://www.sec.gov/Archives/edgar/data/1280965/0001567619-20-015307-index.htm
9908,"TORTOISE INDEX SOLUTIONS, LLC",13F-HR,1650373,2020-08-14,https://www.sec.gov/Archives/edgar/data/1650373/0001567619-20-015337-index.htm
9909,TORtec Group Corp,10-K,1560905,2020-07-13,https://www.sec.gov/Archives/edgar/data/1560905/0001548123-20-000089-index.htm
9910,TORtec Group Corp,10-Q,1560905,2020-08-14,https://www.sec.gov/Archives/edgar/data/1560905/0001548123-20-000111-index.htm
9911,TOTAL INVESTMENT MANAGEMENT INC,13F-HR,1068804,2020-07-29,https://www.sec.gov/Archives/edgar/data/1068804/0001068804-20-000003-index.htm
